id,title,authors,countries,first_year_published,Title
3389,The Lion and the Mouse,Jerry Pinkney,American,2009.0,lion and mouse
668,Paris Trout,Pete Dexter,American,1987.0,paris trout
920,Rousseau and Revolution,"Will, Ariel Durant",American,1967.0,rousseau and revolution
293,Laughing Boy,Oliver La Farge,American,1929.0,laughing boy
4386,Sea Monsters,Chloe Aridjis,British,2019.0,sea monsters
5373,Hidden Valley Road,Robert Kolker,American,2020.0,hidden valley road
1033,From Beirut to Jerusalem,Thomas L. Friedman,American,1995.0,from beirut to jerusalem
1849,Charles W. Eliot,Henry James,American,1930.0,charles w. eliot
4281,Encounters at the Heart of the World,Elizabeth A. Fenn,American,2014.0,encounters at heart of world
963,Move Your Shadow,Joseph Lelyveld,American,1985.0,move your shadow
5525,Bug Week & Other Stories,Airini Beautrais,New Zealand,,bug week & other stories
5388,There There,Tommy Orange,American,2018.0,there there
296,The Store,Thomas Sigismund Stribling,American,1932.0,store
289,So Big,Edna Ferber,American,1924.0,so big
285,His Family,Ernest Poole,American,1917.0,his family
299,Honey in the Horn,Harold L. Davis,American,1935.0,honey in horn
294,Years of Grace,Margaret Ayer Barnes,American,1930.0,years of grace
304,Journey in the Dark,Martin Flavin,American,1943.0,journey in dark
5542,Stonedogs,Craig Marriner,New Zealand,2001.0,stonedogs
1624,The Growth of American Thought,Merle Curti,American,1943.0,growth of american thought
350,Foreign Affairs,Alison Lurie,American,1984.0,foreign affairs
361,Martin Dressler: The Tale of an American Dreamer,Steven Millhauser,American,1996.0,martin dressler
1632,The Era of Good Feelings,George Dangerfield,British,1952.0,era of good feelings
381,Dusk,James Salter,American,1989.0,dusk
375,Seaview,Toby Olson,American,1983.0,seaview
383,Philadelphia fire,John Edgar Wideman,American,1990.0,philadelphia fire
402,Ten North Frederick,John O'Hara,American,1955.0,ten north frederick
5523,The Axeman's Carnival,Catherine Chidgey,New Zealand,,axeman's carnival
393,The Caprices,Sabina Murray,American,2003.0,caprices
1847,The Training of an American: The Earlier Life and Letters of Walter H. Page,Burton J. Hendrick,American,1928.0,training of american
5524,Kurangaituku,Whiti Hereaka,New Zealand,,kurangaituku
680,The News from Paraguay,Lily Tuck,American,2004.0,news from paraguay
389,The Bear Comes Home,Rafi Zabor,American,1997.0,bear comes home
1022,Herman Melville,Newton Arvin,American,1950.0,herman melville
586,Kate Vaiden,Reynolds Price,American,1986.0,kate vaiden
656,A Crown of Feathers and Other Stories,Isaac Bashevis Singer,Polish,1973.0,crown of feathers and other stories
5392,"How To Change Your Mind: What The New Science Of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression, And Transcendence",Michael Pollan,American,2018.0,how to change your mind
1004,Newjack: Guarding Sing Sing,Ted Conover,American,2001.0,newjack
616,Heat and Dust,Ruth Prawer Jhabvala,Indian,1975.0,heat and dust
1856,The Life of Andrew Jackson,Marquis James,American,1937.0,life of andrew jackson
580,October Light,John Gardner,American,1976.0,october light
5375,Shakespeare In A Divided America,James Shapiro,American,2019.0,shakespeare in divided america
614,The Conservationist,Nadine Gordimer,South African,1974.0,conservationist
1887,Eleanor and Franklin,Joseph P. Lash,American,1972.0,eleanor and franklin
1509,American Prometheus,"Kai Bird, Martin J. Sherwin",American,2005.0,american prometheus
1905,Harriet Beecher Stowe: A Life,Joan D. Hedrick,American,1994.0,harriet beecher stowe
5391,Educated: A Memoir,"Tara Westover, Julia Whelan",American,2018.0,educated
1607,A History of the United States,Edward Channing,American,1926.0,history of united states
5537,Mister Pip,Lloyd Jones,New Zealand,2006.0,mister pip
4284,The Gulf: The Making of An American Sea,Jack E. Davis,American,2018.0,gulf
1816,Puritan Village: The Formation of a New England Town,Sumner Chilton Powell,American,1963.0,puritan village
922,Gandhi's Truth,Erik H. Erikson,American,1969.0,gandhi's truth
1839,The Americanization of Edward Bok,Edward Bok,American,1921.0,americanization of edward bok
2147,The Blue Sword,Robin McKinley,American,1982.0,blue sword
1828,The Visible Hand,"Alfred D. Chandler, Jr",American,1977.0,visible hand
4282,Custer's Trials,T.J. Stiles,American,2016.0,custer's trials
5547,What Becomes Of The Broken Hearted?,Alan Duff,New Zealand,1996.0,what becomes of broken hearted?
594,Motherless Brooklyn,Jonathan Lethem,American,1999.0,motherless brooklyn
5529,The Wish Child,Catherine Chidgey,New Zealand,2016.0,wish child
1047,What Hath God Wrought,Daniel Walker Howe,American,2007.0,what hath god wrought
4269,George F. Kennan: An American Life,John Lewis Gaddis,American,2011.0,george f. kennan
4377,Shuggie Bain,Douglas Stuart,Scottish,2020.0,shuggie bain
3429,Delicious Foods,James Hannaham,American,2016.0,delicious foods
2936,Eichmann in Jerusalem: A Report on the Banality of Evil,Hannah Arendt,German,1963.0,eichmann in jerusalem
1530,A History of the Civil War,James Ford Rhodes,American,1918.0,history of civil war
2044,Toms River: A Story of Science and Salvation,Dan Fagin,American,2013.0,toms river
4283,Blood in the Water: The Attica Prison Uprising of 1971 and Its Legacy,Heather Ann Thompson,American,2016.0,blood in water
3387,Collected Poems,Jane Kenyon,American,2005.0,collected poems
5434,Apollo’s Angels: A History Of Ballet,Jennifer Homans,American,2010.0,apollo’s angels
1885,Huey Long,Thomas Harry Williams,American,1969.0,huey long
1878,Charles Sumner and the Coming of the Civil War,David Donald,American,1961.0,charles sumner and coming of civil war
5422,The Passage Of Power: The Years Of Lyndon Johnson,Robert Caro,American,2012.0,passage of power
2931,Grundrisse: Foundations of the Critique of Political Economy,Karl Marx,German,1858.0,grundrisse
994,The Content of Our Character,Shelby Stelle,American,1989.0,content of our character
5399,The North Water,Ian McGuire,British,2016.0,north water
1854,Hamilton Fish,Allan Nevins,American,1937.0,hamilton fish
5401,"At The Existentialist Café: Freedom, Being, And Apricot Cocktails",Sarah Bakewell,British,2016.0,at existentialist café
1511,Khrushchev: The Man and His Era,William Taubman,American,2003.0,khrushchev
5400,War And Turpentine,Stefan Hertmans,Belgian,2013.0,war and turpentine
1893,Grant: A Biography,William S. McFeely,American,1981.0,grant
5376,Uncanny Valley,Anna Wiener,American,2020.0,uncanny valley
4389,Lila,Marilynne Robinson,American,2014.0,lila
5411,Euphoria,Lily King,American,2014.0,euphoria
308,The Way West,"A. B. Guthrie, Jr",American,1949.0,way west
5382,Night Boat To Tangier,Kevin Barry,Irish,2019.0,night boat to tangier
5403,In The Darkroom,Susan Faludi,American,2016.0,in darkroom
5390,American Prison: A Reporter's Undercover Journey Into The Business Of Punishment,Shane Bauer,American,2018.0,american prison
5407,Empire Of Cotton: A Global History,Sven Beckert,American,2014.0,empire of cotton
5385,Midnight In Chernobyl,Adam Higginbotham,British,2019.0,midnight in chernobyl
5428,Arguably: Essays,Christopher Hitchens,British,2011.0,arguably
996,Young Men and Fire,Norman Maclean,American,1993.0,young men and fire
5413,On Immunity: An Inoculation,Eula Biss,American,2014.0,on immunity
610,The Elected Member,Bernice Rubens,British,1969.0,elected member
5393,Small Fry: A Memoir,Lisa Brennan-Jobs,American,2018.0,small fry
5412,Can’t We Talk About Something More Pleasant?,Roz Chast,American,2014.0,can’t we talk about something more pleasant?
5379,The Topeka School,Ben Lerner,American,2019.0,topeka school
5389,Washington Black,Esi Edugyan,Canadian,2018.0,washington black
5398,The Association Of Small Bombs,Karan Mahajan,Indian,2016.0,association of small bombs
5381,Lost Children Archive,Valeria Luiselli,Mexican,2019.0,lost children archive
5420,A Hologram For The King,Dave Eggers,American,2012.0,hologram for king
2148,A Little Princess,Frances Hodgson Burnett,British,1905.0,little princess
1838,The Life of John Marshall,Albert J. Beveridge,American,1919.0,life of john marshall
1857,Benjamin Franklin,Carl Van Doren,American,1938.0,benjamin franklin
973,Embracing Defeat: Japan in the Wake of World War II,John W. Dower,American,1999.0,embracing defeat
5395,The Evolution Of Beauty: How Darwin’s Forgotten Theory Of Mate Choice Shapes The Animal World — And Us,Richard O. Prum,American,2017.0,evolution of beauty
3398,When Breath Becomes Air,Paul Kalanithi,American,2016.0,when breath becomes air
927,Why Survive? Being Old in America,Robert Neil Butler,American,1975.0,why survive? being old in america
926,The Denial of Death,Ernest Becker,American,1973.0,denial of death
4270,"The Black Count: Glory, Revolution, Betrayal, and the Real Count of Monte Cristo",Tom Reiss,French,2012.0,black count
1895,"Booker T. Washington: The Wizard of Tuskegee, 1901–1915",Louis R. Harlan,American,1983.0,booker t. washington
928,Beautiful Swimmers,William Warner,American,1976.0,beautiful swimmers
1617,The Flowering of New England,Van Wyck Brooks,American,1937.0,flowering of new england
5368,Red Comet: The Short Life And Blazing Art Of Sylvia Plath,Heather L. Clark,American,,red comet
1855,Pedlar's Progress,Odell Shepard,American,1938.0,pedlar's progress
678,Three Junes,Julia Glass,American,2002.0,three junes
5366,"Invisible Child: Poverty, Survival And Hope In An American City",Andrea Elliott,American,2013.0,invisible child
1619,A History of American Magazines,Frank Luther Mott,American,1939.0,history of american magazines
5365,How The Word Is Passed: A Reckoning With The History Of Slavery Across America,"Clint Smith, Clint Smith III",American,2021.0,how word is passed
1870,Charles Evans Hughes,Merlo J. Pusey,American,1951.0,charles evans hughes
674,Ship Fever and Other Stories,Andrea Barrett,American,1995.0,ship fever and other stories
5363,When We Cease To Understand The World,"Adrian Nathan West, Benjamin Labatut",Unknown,,when we cease to understand world
985,Facts of Life,Maureen Howard,American,1977.0,facts of life
5406,"The Story Of The Lost Child: Book 4, The Neapolitan Novels: “Maturity, Old Age","Elena Ferrante, Ann Goldstein",Italian,2015.0,story of lost child
5386,The Great Believers,Rebecca Makkai,American,2018.0,great believers
5448,The World Is What It Is: The Authorized Biography Of V. S. Naipaul,Patrick French,Trinidadian,2008.0,world is what it is
1023,The Sea Around Us,Rachel Carson,American,1951.0,sea around us
2146,Drown,Junot Diaz,Dominican American,1996.0,drown
5380,Exhalation,Ted Chiang,American,2008.0,exhalation
1876,"Woodrow Wilson, American Prophet",Arthur Walworth,American,1959.0,"woodrow wilson, american prophet"
987,Walter Lippmann and the American Century,Ronald Steel,American,1980.0,walter lippmann and american century
5362,No One Is Talking About This,Patricia Lockwood,American,2021.0,no one is talking about this
5364,The Copenhagen Trilogy: Childhood; Youth; Dependency,"Tove Irma Margit Ditlevsen, Tiina Nunnally, Michael Favala Goldman",Danish,,copenhagen trilogy
5446,Unaccustomed Earth,Jhumpa Lahiri,Indian,2008.0,unaccustomed earth
581,The Year of the French,Thomas Flanagan,American,1979.0,year of french
5361,The Love Songs Of W.E.B. Dubois,Honorée Fanonne Jeffers,American,,love songs of w.e.b. dubois
1053,The Metaphysical Club: A Story of Ideas,Louis Menand,American,2001.0,metaphysical club
1615,The Colonial Period of American History,Charles McLean Andrews,American,1935.0,colonial period of american history
3426,Everything Begins and Ends at the Kentucky Club,Benjamin Alire Sáenz,American,2012.0,everything begins and ends at kentucky club
1045,Legacy of Ashes: The History of the CIA,Tim Weiner,American,2007.0,legacy of ashes
5417,Days Of Fire: Bush And Cheney In The White House,Peter Baker,American,2013.0,days of fire
5383,The Club,Leo Damrosch,American,,club
5358,We Don’t Know Ourselves,Fintan O'Toole,Irish,,we don’t know ourselves
4268,Washington: A Life,Ron Chernow,American,2010.0,washington
5423,The Patriarch: The Remarkable Life And Turbulent Times Of Joseph P. Kennedy,David E. Koskoff,American,,patriarch
1006,Sons of Mississippi,Paul Hendrickson,American,2002.0,sons of mississippi
1629,Art and Life in America,Oliver W. Larkin,American,1950.0,art and life in america
5357,Under The Skin,Linda Villarosa,American,,under skin
5356,Strangers To Ourselves,Rachel Aviv,American,,strangers to ourselves
5435,Cleopatra: A Life,Stacy Schiff,Egyptian,2010.0,cleopatra
5539,Tu,Patricia Grace,New Zealand,,tu
5429,The Boy In The Moon: A Father’s Journey To Understand His Extraordinary Son,L. Brown,Canadian,2009.0,boy in moon
5354,An Immense World,Ed Yong,Unknown,2022.0,immense world
2932,Man and His Symbols,Carl Jung,Swiss,1964.0,man and his symbols
5352,The Furrows,Namwali Serpell,,,furrows
5384,No Visible Bruises,Rachel Louise Snyder,American,2019.0,no visible bruises
5433,Selected Stories,William Trevor,Irish,1983.0,selected stories
2925,The Wonderful Story of Henry Sugar,Roald Dahl,British,1977.0,wonderful story of henry sugar
5442,The Age Of Wonder: How The Romantic Generation Discovered The Beauty And Terror Of Science,"Richard Holmes, Gildart Jackson",British,2008.0,age of wonder
965,And Their Children After Them,"Dale Maharidge, Michael Williamson",American,1989.0,and their children after them
5360,Intimacies,Katie Kitamura,American,2016.0,intimacies
5437,The Warmth Of Other Suns: The Epic Story Of America’s Great Migration,"Isabel Wilkerson, Robin Miles",American,2010.0,warmth of other suns
3385,Speak,Laurie Halse Anderson,American,1999.0,speak
5350,Checkout 19,Claire-Louise Bennett,Irish,,checkout 19
5349,The Candy House,Jennifer Egan,American,,candy house
662,Plains Song,Wright Morris,American,1980.0,plains song
1827,"The Impending Crisis, 1841-1867",David M. Potter,American,1977.0,"impending crisis, 1841-1867"
5447,The Dark Side,Jane Mayer,American,2008.0,dark side
5454,Absurdistan,Gary Shteyngart,Russian,2006.0,absurdistan
302,In This Our Life,Ellen Glasgow,American,1941.0,in this our life
5453,The Ordeal Of Elizabeth Marsh: A Woman In World History.,LINDA COLLEY,British,2007.0,ordeal of elizabeth marsh
1051,A Nation under Our Feet,Steven Hahn,American,2003.0,nation under our feet
3384,The Collected Stories,Grace Paley,American,1994.0,collected stories
1873,Benjamin Henry Latrobe,Talbot Faulkner Hamlin,American,1956.0,benjamin henry latrobe
1041,Waiting for Snow in Havana: Confessions of a Cuban Boy,Carlos Eire,Cuban,2003.0,waiting for snow in havana
1611,"The Coming of the War, 1914",Bernadotte E. Schmitt,American,1931.0,"coming of war, 1914"
1616,A Constitutional History of the United States,Andrew C. McLaughlin,American,1935.0,constitutional history of united states
1608,Pinckney's Treaty,Samuel Flagg Bemis,American,1927.0,pinckney's treaty
3423,War Dances,Sherman Alexie,American,2009.0,war dances
591,Mrs. Ted Bliss,Stanley Elkin,American,1995.0,mrs. ted bliss
1056,Gotham: A History of New York City,Edwin G. Burrows,American,1998.0,gotham
629,Sacred Hunger,Barry Unsworth,British,1992.0,sacred hunger
5452,The Nine: Inside The Secret World Of The Supreme,Jeffrey Toobin,American,2007.0,nine
1531,The War with Mexico,Justin H. Smith,American,1920.0,war with mexico
5415,"Thirteen Days In September: Carter, Begin, And Sadat At Camp David",Lawrence Wright,American,2014.0,thirteen days in september
